time (s),v("/Z7" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X0" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y0" ?result "tran") (V)
705.0E-9,36.33E-9,1.200,1.200,-6.922E-6,-17.44E-3,3.137E-6,2.843E-6,-2.266E-6,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,36.36E-9,1.200,1.200,-2.093E-6,-32.29E-3,2.552E-6,2.261E-6,-873.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,36.15E-9,1.200,1.200,1.419E-6,-20.34E-3,2.125E-6,1.843E-6,-998.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.86E-9,1.200,1.200,3.890E-6,37.50E-3,1.854E-6,1.559E-6,-144.6E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.63E-9,1.200,1.200,5.111E-6,128.4E-3,1.640E-6,1.325E-6,-537.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.48E-9,1.200,1.200,5.169E-6,226.9E-3,1.502E-6,1.195E-6,131.0E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.38E-9,1.200,1.200,4.151E-6,352.8E-3,1.326E-6,1.046E-6,-344.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.43E-9,1.200,1.200,3.068E-6,475.8E-3,1.237E-6,975.9E-9,240.2E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.0E-9,35.56E-9,1.200,1.200,2.049E-6,629.4E-3,1.147E-6,883.4E-9,-258.2E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.69E-9,1.200,1.200,1.489E-6,785.7E-3,1.125E-6,846.9E-9,284.0E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.74E-9,1.200,1.200,879.6E-9,917.4E-3,1.080E-6,790.6E-9,-225.3E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.78E-9,1.200,1.200,635.1E-9,995.1E-3,1.076E-6,785.2E-9,300.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.80E-9,1.200,1.200,437.2E-9,1.066,1.037E-6,748.2E-9,-217.0E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.80E-9,1.200,1.200,432.6E-9,1.107,1.046E-6,755.1E-9,307.1E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.77E-9,1.200,1.200,265.7E-9,1.139,1.027E-6,731.0E-9,-210.3E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,87.16E-9,1.164,1.037E-6,743.1E-9,307.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,-109.3E-9,1.181,1.012E-6,723.7E-9,-209.6E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,-116.2E-9,1.190,1.024E-6,739.3E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,-126.7E-9,1.195,1.009E-6,722.1E-9,-209.4E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,-19.70E-9,1.198,1.027E-6,738.7E-9,307.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,-9.484E-9,1.199,1.010E-6,721.9E-9,-209.4E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,61.76E-9,1.199,1.026E-6,738.4E-9,307.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.1E-9,35.75E-9,1.200,1.200,27.57E-9,1.199,1.009E-6,721.5E-9,-209.4E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.2E-9,35.75E-9,1.200,1.200,72.44E-9,1.200,1.025E-6,737.9E-9,307.8E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.2E-9,35.75E-9,1.200,1.200,28.68E-9,1.200,1.008E-6,720.9E-9,-209.5E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.3E-9,35.75E-9,1.200,1.200,72.35E-9,1.200,1.024E-6,737.0E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.4E-9,35.75E-9,1.200,1.200,28.59E-9,1.200,1.006E-6,719.6E-9,-209.5E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.5E-9,35.75E-9,1.200,1.200,72.26E-9,1.200,1.022E-6,735.3E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.6E-9,35.75E-9,1.200,1.200,28.47E-9,1.200,1.003E-6,717.3E-9,-209.5E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
705.8E-9,35.75E-9,1.200,1.200,72.10E-9,1.200,1.017E-6,732.1E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
706.1E-9,35.75E-9,1.200,1.200,28.27E-9,1.200,996.4E-9,712.8E-9,-209.5E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
706.5E-9,35.76E-9,1.200,1.200,71.87E-9,1.200,1.008E-6,725.8E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
707.1E-9,35.76E-9,1.200,1.200,28.01E-9,1.200,983.7E-9,704.2E-9,-209.6E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
708.0E-9,35.77E-9,1.200,1.200,71.59E-9,1.200,990.0E-9,713.9E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
709.1E-9,35.77E-9,1.200,1.200,27.72E-9,1.200,959.5E-9,687.8E-9,-209.6E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
710.0E-9,35.78E-9,1.200,1.200,71.38E-9,1.200,966.2E-9,697.8E-9,307.9E-9,1.200,1.200,0.000,1.200,1.200,0.000,0.000,0.000
710.0E-9,35.79E-9,1.200,1.200,129.6E-9,1.200,521.9E-9,887.4E-9,-23.96E-6,1.200,1.200,1.172E-3,1.199,1.200,0.000,0.000,0.000
710.0E-9,35.84E-9,1.200,1.200,367.9E-9,1.200,-585.0E-9,1.408E-6,-76.70E-6,1.200,1.200,3.516E-3,1.196,1.200,0.000,0.000,0.000
710.0E-9,36.01E-9,1.200,1.200,970.0E-9,1.200,-2.873E-6,2.494E-6,-176.2E-6,1.200,1.200,8.203E-3,1.192,1.200,0.000,0.000,0.000
710.0E-9,36.30E-9,1.200,1.200,2.019E-6,1.200,-7.109E-6,4.353E-6,-361.1E-6,1.200,1.200,17.58E-3,1.182,1.200,0.000,0.000,0.000
710.0E-9,36.76E-9,1.200,1.200,3.967E-6,1.200,-14.75E-6,7.265E-6,-681.6E-6,1.200,1.200,36.33E-3,1.164,1.200,0.000,0.000,0.000
710.0E-9,37.26E-9,1.200,1.200,6.974E-6,1.200,-26.65E-6,10.27E-6,-1.156E-3,1.200,1.200,73.83E-3,1.126,1.200,0.000,0.000,0.000
710.0E-9,37.22E-9,1.200,1.200,10.48E-6,1.200,-40.32E-6,9.494E-6,-1.651E-3,1.200,1.200,148.8E-3,1.051,1.200,0.000,0.000,0.000
710.0E-9,36.14E-9,1.200,1.200,11.48E-6,1.200,-43.70E-6,902.6E-9,-1.758E-3,1.200,1.200,277.2E-3,922.8E-3,1.200,0.000,0.000,0.000
710.0E-9,35.10E-9,1.200,1.200,9.466E-6,1.200,-32.29E-6,-7.688E-6,-1.439E-3,1.200,1.200,439.4E-3,760.6E-3,1.200,0.000,0.000,0.000
710.0E-9,35.08E-9,1.200,1.200,7.686E-6,1.200,-23.34E-6,-16.53E-6,-1.091E-3,1.200,1.200,642.0E-3,558.0E-3,1.200,0.000,0.000,0.000
710.0E-9,35.06E-9,1.200,1.200,4.992E-6,1.200,-22.77E-6,-33.91E-6,-981.1E-6,1.200,1.200,802.9E-3,397.1E-3,1.200,0.000,0.000,0.000
710.0E-9,34.91E-9,1.200,1.200,1.536E-6,1.200,-11.28E-6,-34.16E-6,-701.5E-6,1.200,1.200,920.2E-3,279.8E-3,1.200,0.000,0.000,0.000
710.0E-9,34.29E-9,1.200,1.200,-5.665E-6,1.201,4.600E-6,-21.98E-6,-362.5E-6,1.200,1.200,1.043,157.3E-3,1.200,0.000,0.000,0.000
710.0E-9,32.58E-9,1.200,1.200,-21.14E-6,1.201,15.16E-6,-9.578E-6,-137.8E-6,1.200,1.200,1.135,64.62E-3,1.200,0.000,0.000,0.000
710.0E-9,30.66E-9,1.200,1.200,-39.45E-6,1.201,21.08E-6,-1.479E-6,-12.49E-6,1.200,1.200,1.200,4.992E-12,1.200,0.000,0.000,0.000
710.0E-9,30.62E-9,1.200,1.200,-39.95E-6,1.201,22.29E-6,-739.8E-9,29.52E-6,1.200,1.200,1.200,0.000,1.200,0.000,0.000,0.000
710.0E-9,30.51E-9,1.200,1.200,-40.99E-6,1.201,25.24E-6,1.128E-6,114.0E-6,1.200,1.200,1.200,0.000,1.200,0.000,0.000,0.000
710.0E-9,30.29E-9,1.200,1.200,-43.10E-6,1.201,31.11E-6,4.797E-6,272.9E-6,1.200,1.200,1.200,0.000,1.200,0.000,0.000,0.000
